name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
RIGOT,98770,170,0.06,87232.40,95.29,(S),0.00,0.00,(S),2.94
RINGENBACH,98770,170,0.06,87232.46,99.41,(S),0.00,0.00,0.00,(S)
RIVAL,98770,170,0.06,87232.53,64.12,10.59,4.12,(S),(S),17.65
ROAF,98770,170,0.06,87232.59,56.47,41.18,0.00,0.00,(S),(S)
ROCKY,98770,170,0.06,87232.65,81.18,(S),4.12,(S),4.12,7.06
RODAL,98770,170,0.06,87232.72,88.82,(S),(S),0.00,0.00,10.00
ROESSLEIN,98770,170,0.06,87232.78,98.24,(S),0.00,0.00,0.00,(S)
ROETTER,98770,170,0.06,87232.84,95.29,0.00,(S),(S),(S),0.00
ROMIE,98770,170,0.06,87232.91,88.24,(S),(S),3.53,0.00,5.29
ROSENBUSH,98770,170,0.06,87232.97,98.24,0.00,(S),0.00,(S),0.00
RUHLIG,98770,170,0.06,87233.03,95.88,(S),(S),0.00,(S),0.00
RYMAR,98770,170,0.06,87233.10,90.00,(S),(S),0.00,4.12,3.53
SACKER,98770,170,0.06,87233.16,89.41,(S),(S),0.00,4.12,2.94
SAMARRON,98770,170,0.06,87233.22,11.76,(S),0.00,0.00,(S),87.65
SAMOY,98770,170,0.06,87233.28,7.65,(S),65.88,(S),14.12,10.59
SANCHEZMARTINE,98770,170,0.06,87233.35,4.71,2.94,(S),0.00,(S),91.76
SANGANI,98770,170,0.06,87233.41,(S),0.00,87.65,0.00,9.41,(S)
SANNEMAN,98770,170,0.06,87233.47,95.29,0.00,(S),0.00,3.53,(S)
SARDEN,98770,170,0.06,87233.54,8.24,74.12,0.00,0.00,2.94,14.71
SATURNINO,98770,170,0.06,87233.60,27.65,(S),24.71,(S),3.53,43.53
SAUCHELLI,98770,170,0.06,87233.66,98.24,0.00,0.00,0.00,(S),(S)
SCERRA,98770,170,0.06,87233.73,94.12,(S),0.00,(S),0.00,3.53
SCH,98770,170,0.06,87233.79,91.76,2.94,(S),0.00,(S),3.53
SCHALER,98770,170,0.06,87233.85,95.29,(S),0.00,0.00,(S),(S)
SCHECHNER,98770,170,0.06,87233.91,97.65,0.00,0.00,0.00,(S),(S)
SCHENEMAN,98770,170,0.06,87233.98,98.24,0.00,(S),0.00,(S),(S)
SCHLAUTMAN,98770,170,0.06,87234.04,99.00,0.00,0.00,0.00,0.00,0.00
SCHMOKE,98770,170,0.06,87234.10,86.47,9.41,(S),0.00,(S),3.53
SCHNAARS,98770,170,0.06,87234.17,98.24,(S),0.00,0.00,0.00,(S)
SCHNEIBEL,98770,170,0.06,87234.23,93.53,0.00,(S),0.00,2.94,(S)
SCHNOPP,98770,170,0.06,87234.29,89.41,(S),5.29,0.00,(S),3.53
SECATERO,98770,170,0.06,87234.36,0.00,0.00,0.00,98.24,(S),(S)
SEGELKE,98770,170,0.06,87234.42,94.12,(S),(S),(S),(S),(S)
SELCER,98770,170,0.06,87234.48,93.53,(S),0.00,(S),0.00,5.88
SEMERJIAN,98770,170,0.06,87234.54,95.88,0.00,0.00,0.00,4.12,0.00
SHAMIEH,98770,170,0.06,87234.61,91.76,0.00,(S),0.00,5.88,(S)
SHARIT,98770,170,0.06,87234.67,97.65,0.00,(S),(S),(S),(S)
SHNEYDER,98770,170,0.06,87234.73,97.65,0.00,0.00,0.00,(S),(S)
SHORTHOUSE,98770,170,0.06,87234.80,94.71,2.94,(S),0.00,(S),(S)
SHRODER,98770,170,0.06,87234.86,94.12,(S),0.00,0.00,(S),(S)
SIEGERS,98770,170,0.06,87234.92,92.35,(S),3.53,0.00,(S),(S)
SIGUE,98770,170,0.06,87234.99,10.59,50.00,10.59,5.88,15.29,7.65
SIMAC,98770,170,0.06,87235.05,92.35,(S),(S),0.00,2.94,3.53
SIMMEL,98770,170,0.06,87235.11,93.53,(S),(S),0.00,2.94,2.94
SINAPI,98770,170,0.06,87235.17,95.29,0.00,(S),0.00,(S),(S)
SINKULE,98770,170,0.06,87235.24,99.41,(S),0.00,0.00,0.00,(S)
SIRCAR,98770,170,0.06,87235.30,12.94,0.00,74.71,(S),10.00,(S)
SKIVINGTON,98770,170,0.06,87235.36,98.82,0.00,(S),0.00,0.00,(S)
SOCKMAN,98770,170,0.06,87235.43,99.41,0.00,(S),0.00,0.00,(S)
SODEMANN,98770,170,0.06,87235.49,97.65,0.00,(S),0.00,0.00,(S)
SOLETA,98770,170,0.06,87235.55,49.41,(S),34.12,(S),9.41,5.88
SONNEMANN,98770,170,0.06,87235.62,98.24,0.00,(S),0.00,(S),(S)
SOYK,98770,170,0.06,87235.68,98.82,(S),0.00,0.00,0.00,(S)
SPEARMON,98770,170,0.06,87235.74,2.94,92.35,(S),(S),(S),(S)
SPRADER,98770,170,0.06,87235.80,98.24,0.00,(S),0.00,0.00,(S)
SRP,98770,170,0.06,87235.87,99.41,(S),0.00,0.00,0.00,(S)
STABELL,98770,170,0.06,87235.93,98.82,0.00,(S),0.00,0.00,(S)
STAMATAKIS,98770,170,0.06,87235.99,82.35,(S),(S),0.00,9.41,7.65
STEINHOUSE,98770,170,0.06,87236.06,97.06,(S),(S),0.00,(S),0.00
STOJKOVIC,98770,170,0.06,87236.12,95.29,0.00,(S),0.00,4.12,(S)
STORELLI,98770,170,0.06,87236.18,97.06,0.00,0.00,0.00,(S),(S)
STRAHIN,98770,170,0.06,87236.25,92.94,3.53,0.00,(S),(S),(S)
STRAUTMAN,98770,170,0.06,87236.31,97.06,0.00,(S),0.00,(S),(S)
STROHMENGER,98770,170,0.06,87236.37,98.24,0.00,(S),0.00,0.00,(S)
STURGE,98770,170,0.06,87236.44,69.41,25.29,(S),0.00,2.94,(S)
SUCRE,98770,170,0.06,87236.50,31.76,7.65,0.00,0.00,6.47,54.12
SUSCA,98770,170,0.06,87236.56,97.06,0.00,0.00,0.00,(S),(S)
SUSTER,98770,170,0.06,87236.62,88.82,0.00,0.00,0.00,4.12,7.06
TARDUGNO,98770,170,0.06,87236.69,94.71,0.00,(S),0.00,(S),4.12
TARTAR,98770,170,0.06,87236.75,88.82,(S),(S),(S),3.53,(S)
TASSLER,98770,170,0.06,87236.81,95.29,(S),0.00,0.00,2.94,(S)
TEAGER,98770,170,0.06,87236.88,95.88,(S),0.00,(S),(S),(S)
TETUAN,98770,170,0.06,87236.94,41.76,(S),(S),0.00,(S),54.12
THACKRAY,98770,170,0.06,87237.00,99.41,(S),0.00,0.00,0.00,(S)
THACKREY,98770,170,0.06,87237.07,92.94,0.00,(S),(S),2.94,(S)
TOLDEN,98770,170,0.06,87237.13,2.94,90.00,0.00,0.00,4.12,2.94
TONGEN,98770,170,0.06,87237.19,95.88,(S),(S),0.00,0.00,2.94
TONNING,98770,170,0.06,87237.25,97.65,(S),0.00,0.00,(S),(S)
TOVER,98770,170,0.06,87237.32,54.12,(S),(S),0.00,(S),40.00
TREKELL,98770,170,0.06,87237.38,97.65,0.00,0.00,(S),0.00,(S)
TRILLI,98770,170,0.06,87237.44,99.41,0.00,0.00,0.00,(S),(S)
TRUBEE,98770,170,0.06,87237.51,95.29,0.00,(S),(S),2.94,0.00
TUCKFIELD,98770,170,0.06,87237.57,75.88,(S),0.00,19.41,(S),(S)
UEBELACKER,98770,170,0.06,87237.63,97.06,0.00,0.00,0.00,(S),(S)
ULVESTAD,98770,170,0.06,87237.70,98.82,0.00,0.00,0.00,(S),(S)
UPTAGRAFFT,98770,170,0.06,87237.76,97.06,(S),0.00,0.00,0.00,(S)
VANDEVANTER,98770,170,0.06,87237.82,98.24,(S),0.00,0.00,(S),(S)
VEATER,98770,170,0.06,87237.88,95.88,0.00,(S),(S),(S),(S)
VENKER,98770,170,0.06,87237.95,93.53,0.00,(S),(S),(S),(S)
VERETTE,98770,170,0.06,87238.01,80.00,12.94,(S),0.00,(S),5.29
VERLIN,98770,170,0.06,87238.07,91.76,(S),(S),0.00,(S),3.53
VIVACQUA,98770,170,0.06,87238.14,95.29,0.00,(S),0.00,(S),(S)
VLASSIS,98770,170,0.06,87238.20,97.65,0.00,0.00,0.00,(S),(S)
VUITTONET,98770,170,0.06,87238.26,12.94,0.00,0.00,0.00,0.00,87.06
WARKENTIEN,98770,170,0.06,87238.33,97.65,(S),(S),0.00,0.00,(S)
WAXTER,98770,170,0.06,87238.39,56.47,42.35,(S),0.00,0.00,(S)
WEAMER,98770,170,0.06,87238.45,98.24,0.00,(S),0.00,(S),0.00
WEBORG,98770,170,0.06,87238.51,99.41,0.00,0.00,0.00,(S),(S)
WEHAGE,98770,170,0.06,87238.58,97.06,0.00,(S),0.00,(S),0.00
WESA,98770,170,0.06,87238.64,97.06,(S),0.00,(S),(S),(S)
WESSER,98770,170,0.06,87238.70,93.53,(S),(S),0.00,(S),4.12
WHEATER,98770,170,0.06,87238.77,99.41,(S),0.00,0.00,0.00,(S)
WHELDON,98770,170,0.06,87238.83,96.47,(S),0.00,0.00,0.00,(S)
WHORRALL,98770,170,0.06,87238.89,94.12,(S),(S),(S),(S),(S)
WIBOWO,98770,170,0.06,87238.96,5.29,0.00,91.76,0.00,(S),(S)
WIGGETT,98770,170,0.06,87239.02,98.82,0.00,0.00,0.00,(S),(S)
WINICKI,98770,170,0.06,87239.08,91.18,(S),0.00,(S),0.00,7.06
WINTERNHEIMER,98770,170,0.06,87239.14,97.06,0.00,(S),0.00,(S),(S)
WITHNELL,98770,170,0.06,87239.21,99.00,0.00,0.00,0.00,0.00,0.00
WOLSTENCROFT,98770,170,0.06,87239.27,96.47,0.00,0.00,0.00,0.00,3.53
WOZNICZKA,98770,170,0.06,87239.33,99.41,(S),0.00,0.00,0.00,(S)
YAGHOUBI,98770,170,0.06,87239.40,81.76,(S),(S),0.00,12.94,3.53
ZADA,98770,170,0.06,87239.46,64.12,(S),12.35,(S),14.71,7.65
ZALESAK,98770,170,0.06,87239.52,98.24,(S),0.00,0.00,0.00,(S)
ZANTOW,98770,170,0.06,87239.59,99.00,0.00,0.00,0.00,0.00,0.00
ZECCHINO,98770,170,0.06,87239.65,93.53,(S),0.00,0.00,4.12,(S)
ZEMKO,98770,170,0.06,87239.71,98.82,(S),0.00,0.00,0.00,(S)
ZEZULKA,98770,170,0.06,87239.78,97.65,0.00,0.00,(S),(S),(S)
ZOLINSKI,98770,170,0.06,87239.84,96.47,(S),(S),0.00,0.00,2.94
ZUBACK,98770,170,0.06,87239.90,94.12,(S),0.00,4.71,0.00,(S)
ZURBRUGG,98770,170,0.06,87239.96,98.82,0.00,(S),0.00,(S),0.00
AARSTAD,99214,169,0.06,87240.03,97.04,0.00,0.00,(S),0.00,(S)
ACCORNERO,99214,169,0.06,87240.09,95.27,0.00,(S),0.00,(S),(S)
ADEOYE,99214,169,0.06,87240.15,(S),94.67,2.96,0.00,(S),0.00
AGNEY,99214,169,0.06,87240.21,93.49,4.73,0.00,0.00,(S),(S)
AHLM,99214,169,0.06,87240.28,99.41,0.00,0.00,0.00,(S),(S)
AKERBERG,99214,169,0.06,87240.34,94.67,(S),(S),0.00,(S),2.96
AKLEY,99214,169,0.06,87240.40,95.86,(S),(S),(S),(S),(S)
ALLENBRAND,99214,169,0.06,87240.47,99.00,0.00,0.00,0.00,0.00,0.00
ALSABROOK,99214,169,0.06,87240.53,99.00,0.00,0.00,0.00,0.00,0.00
ANICETE,99214,169,0.06,87240.59,5.33,(S),88.17,0.00,5.92,(S)
ARMITSTEAD,99214,169,0.06,87240.65,95.86,0.00,(S),0.00,(S),0.00
ASHJIAN,99214,169,0.06,87240.72,90.53,0.00,(S),0.00,8.88,(S)
ASSAAD,99214,169,0.06,87240.78,82.84,(S),(S),0.00,10.06,5.92
AYALEW,99214,169,0.06,87240.84,(S),86.39,0.00,0.00,10.65,(S)
AZAN,99214,169,0.06,87240.90,34.32,10.06,14.20,0.00,7.69,33.73
BAAH,99214,169,0.06,87240.97,5.92,85.80,(S),0.00,7.10,(S)
BABIS,99214,169,0.06,87241.03,90.53,5.33,(S),0.00,3.55,(S)
BACKOS,99214,169,0.06,87241.09,97.04,(S),(S),0.00,(S),0.00
BAEHL,99214,169,0.06,87241.15,99.41,(S),0.00,0.00,0.00,(S)
BAHMER,99214,169,0.06,87241.22,97.63,0.00,(S),(S),0.00,0.00
BARBUR,99214,169,0.06,87241.28,88.76,3.55,(S),0.00,(S),7.10
BARKHIMER,99214,169,0.06,87241.34,96.45,0.00,(S),0.00,0.00,(S)
BARROWCLOUGH,99214,169,0.06,87241.41,93.49,0.00,(S),0.00,5.92,(S)
BEELES,99214,169,0.06,87241.47,96.45,(S),0.00,(S),(S),(S)
BELES,99214,169,0.06,87241.53,43.20,(S),5.33,0.00,(S),49.11
BELOUSOV,99214,169,0.06,87241.59,92.90,0.00,0.00,0.00,7.10,0.00
BESONG,99214,169,0.06,87241.66,60.95,34.32,(S),0.00,4.14,(S)
BIGCROW,99214,169,0.06,87241.72,(S),0.00,0.00,96.45,(S),(S)
BISCHER,99214,169,0.06,87241.78,95.86,(S),(S),0.00,0.00,3.55
BISGROVE,99214,169,0.06,87241.84,92.90,(S),(S),0.00,(S),4.14
BLAZIC,99214,169,0.06,87241.91,98.82,(S),0.00,0.00,0.00,(S)
BLONDET,99214,169,0.06,87241.97,20.71,4.14,(S),0.00,(S),73.96
BLUMLING,99214,169,0.06,87242.03,94.67,(S),(S),0.00,(S),(S)
BODEAU,99214,169,0.06,87242.09,88.76,(S),3.55,2.96,(S),2.96
BODEMANN,99214,169,0.06,87242.16,97.63,0.00,0.00,0.00,(S),(S)
BOHNENBERGER,99214,169,0.06,87242.22,95.86,(S),0.00,0.00,(S),(S)
BOLLAERT,99214,169,0.06,87242.28,99.41,0.00,0.00,0.00,(S),(S)
BORROWS,99214,169,0.06,87242.34,73.37,18.34,(S),(S),3.55,(S)
BOSCHETTO,99214,169,0.06,87242.41,99.00,0.00,0.00,0.00,0.00,0.00
BOULES,99214,169,0.06,87242.47,71.01,3.55,(S),(S),21.30,3.55
BRASELL,99214,169,0.06,87242.53,95.86,(S),(S),(S),(S),(S)
BRAVIN,99214,169,0.06,87242.60,89.94,0.00,0.00,0.00,4.14,5.92
BRECKINRIDGE,99214,169,0.06,87242.66,78.70,12.43,(S),(S),(S),4.14
BREIVOGEL,99214,169,0.06,87242.72,98.22,(S),(S),0.00,(S),0.00
BRONOWSKI,99214,169,0.06,87242.78,95.27,(S),0.00,0.00,(S),4.14
BRUG,99214,169,0.06,87242.85,91.12,3.55,(S),2.96,0.00,(S)
BRUSIE,99214,169,0.06,87242.91,98.82,0.00,0.00,0.00,(S),(S)
BRUSSEL,99214,169,0.06,87242.97,90.53,(S),(S),(S),3.55,(S)
BUESS,99214,169,0.06,87243.03,97.04,0.00,(S),0.00,0.00,(S)
BUHRMANN,99214,169,0.06,87243.10,95.86,(S),0.00,0.00,(S),3.55
BUONICONTI,99214,169,0.06,87243.16,95.86,0.00,0.00,0.00,(S),(S)
BURKIN,99214,169,0.06,87243.22,94.08,2.96,0.00,0.00,(S),(S)
BURKOWSKI,99214,169,0.06,87243.28,95.86,0.00,(S),0.00,(S),(S)
BURRETT,99214,169,0.06,87243.35,80.47,17.75,0.00,0.00,(S),(S)
CALATAYUD,99214,169,0.06,87243.41,26.04,0.00,(S),0.00,(S),71.60
CAMBIER,99214,169,0.06,87243.47,93.49,(S),0.00,0.00,(S),4.14
CAMMUSO,99214,169,0.06,87243.54,98.82,0.00,0.00,0.00,(S),(S)
CANHA,99214,169,0.06,87243.60,77.51,(S),4.14,(S),11.24,5.33
CANOLES,99214,169,0.06,87243.66,92.90,(S),(S),0.00,0.00,5.92
CARRASQUILLA,99214,169,0.06,87243.72,8.88,3.55,(S),0.00,(S),86.98
CASATELLI,99214,169,0.06,87243.79,97.04,(S),0.00,0.00,(S),(S)
CASBURN,99214,169,0.06,87243.85,97.63,(S),0.00,0.00,(S),(S)
CASILIO,99214,169,0.06,87243.91,97.63,0.00,(S),0.00,(S),(S)
CASLEY,99214,169,0.06,87243.97,70.41,23.67,(S),0.00,(S),2.96
CATLING,99214,169,0.06,87244.04,65.68,31.36,0.00,0.00,(S),(S)
CELLEY,99214,169,0.06,87244.10,89.35,2.96,0.00,(S),(S),3.55
CERAME,99214,169,0.06,87244.16,72.19,(S),17.16,0.00,(S),10.06
CHAABAN,99214,169,0.06,87244.22,89.94,(S),(S),0.00,5.92,2.96
CHAMALE,99214,169,0.06,87244.29,2.96,0.00,0.00,0.00,0.00,97.04
CHAMPAIGNE,99214,169,0.06,87244.35,58.58,36.09,(S),0.00,3.55,(S)
CHARNES,99214,169,0.06,87244.41,95.86,(S),0.00,0.00,(S),(S)
CHEEZUM,99214,169,0.06,87244.47,95.86,(S),0.00,(S),(S),0.00
CHENAIL,99214,169,0.06,87244.54,99.00,0.00,0.00,0.00,0.00,0.00
CHERRIX,99214,169,0.06,87244.60,92.90,0.00,(S),(S),2.96,(S)
CHIAPPE,99214,169,0.06,87244.66,84.02,0.00,0.00,0.00,0.00,15.98
CHIOCCA,99214,169,0.06,87244.73,97.04,(S),0.00,0.00,(S),(S)
CLAN,99214,169,0.06,87244.79,81.66,4.14,2.96,10.65,(S),(S)
CLAUSTRO,99214,169,0.06,87244.85,2.96,0.00,7.10,(S),(S),88.76
COINS,99214,169,0.06,87244.91,48.52,42.01,(S),(S),(S),6.51
COLDEWEY,99214,169,0.06,87244.98,97.63,0.00,(S),0.00,0.00,(S)
COLOZZI,99214,169,0.06,87245.04,95.27,0.00,(S),0.00,(S),2.96
COLVETT,99214,169,0.06,87245.10,96.45,0.00,(S),(S),(S),(S)
CONVER,99214,169,0.06,87245.16,79.29,13.61,(S),0.00,(S),6.51
COOEY,99214,169,0.06,87245.23,94.08,(S),(S),(S),(S),(S)
COSEO,99214,169,0.06,87245.29,96.45,0.00,0.00,0.00,0.00,3.55
COUTRE,99214,169,0.06,87245.35,97.04,0.00,(S),(S),(S),(S)
COWDRICK,99214,169,0.06,87245.41,94.08,0.00,(S),0.00,(S),3.55
CRAFTER,99214,169,0.06,87245.48,5.33,91.12,(S),0.00,2.96,(S)
CRAMB,99214,169,0.06,87245.54,95.86,0.00,(S),(S),(S),(S)
CRISSY,99214,169,0.06,87245.60,95.86,(S),0.00,0.00,(S),(S)
CROMEANS,99214,169,0.06,87245.67,99.41,(S),0.00,0.00,0.00,(S)
CRONISE,99214,169,0.06,87245.73,95.86,(S),(S),0.00,0.00,2.96
CRUTHIRD,99214,169,0.06,87245.79,20.71,71.60,0.00,(S),5.92,(S)
CUCE,99214,169,0.06,87245.85,98.22,(S),(S),0.00,(S),0.00
CUMBUS,99214,169,0.06,87245.92,84.62,13.02,0.00,0.00,(S),(S)
CURNETT,99214,169,0.06,87245.98,93.49,0.00,(S),(S),3.55,(S)
DANGLE,99214,169,0.06,87246.04,94.08,(S),4.14,0.00,0.00,(S)
DARKES,99214,169,0.06,87246.10,86.39,8.28,(S),0.00,(S),4.73
DARMIENTO,99214,169,0.06,87246.17,95.86,0.00,(S),0.00,(S),(S)
DEANG,99214,169,0.06,87246.23,10.06,10.65,75.15,(S),3.55,(S)
DEBISSCHOP,99214,169,0.06,87246.29,95.27,0.00,(S),(S),(S),(S)
DEBLER,99214,169,0.06,87246.35,79.88,0.00,(S),(S),9.47,8.28
DEGRASSI,99214,169,0.06,87246.42,95.86,(S),0.00,0.00,(S),(S)
DELZOPPO,99214,169,0.06,87246.48,90.53,(S),3.55,0.00,4.14,(S)
DERER,99214,169,0.06,87246.54,94.67,(S),(S),0.00,0.00,3.55
DERRAH,99214,169,0.06,87246.60,98.22,(S),0.00,0.00,0.00,(S)
DEVEER,99214,169,0.06,87246.67,88.76,(S),2.96,(S),3.55,3.55
DIEFENTHALER,99214,169,0.06,87246.73,99.00,0.00,0.00,0.00,0.00,0.00
DIEHN,99214,169,0.06,87246.79,97.04,0.00,0.00,(S),0.00,(S)
DIMASSIMO,99214,169,0.06,87246.86,98.22,0.00,(S),(S),0.00,(S)
DIRCKSEN,99214,169,0.06,87246.92,98.22,0.00,0.00,0.00,(S),(S)
DOBRZANSKI,99214,169,0.06,87246.98,99.41,(S),0.00,0.00,0.00,(S)
DOBYNE,99214,169,0.06,87247.04,24.85,73.37,0.00,0.00,(S),(S)
DOELGER,99214,169,0.06,87247.11,99.41,0.00,(S),0.00,0.00,(S)
DORELUS,99214,169,0.06,87247.17,(S),86.39,0.00,0.00,9.47,(S)
DORSHORST,99214,169,0.06,87247.23,98.82,0.00,(S),0.00,0.00,(S)
DOURIS,99214,169,0.06,87247.29,94.67,2.96,0.00,0.00,(S),(S)
DUMENG,99214,169,0.06,87247.36,6.51,(S),(S),0.00,0.00,92.31
DUNNELLS,99214,169,0.06,87247.42,96.45,0.00,0.00,(S),(S),(S)
DURRWACHTER,99214,169,0.06,87247.48,99.41,0.00,0.00,0.00,(S),(S)
DUSSEL,99214,169,0.06,87247.54,98.22,0.00,(S),0.00,0.00,(S)
DYDA,99214,169,0.06,87247.61,92.90,0.00,(S),(S),(S),3.55
EBBESEN,99214,169,0.06,87247.67,86.98,2.96,2.96,(S),5.92,(S)
ECHON,99214,169,0.06,87247.73,14.20,0.00,81.66,(S),(S),(S)
EDDEN,99214,169,0.06,87247.80,56.21,37.87,(S),(S),(S),(S)
EDELIN,99214,169,0.06,87247.86,24.85,68.64,(S),0.00,(S),3.55
EDMO,99214,169,0.06,87247.92,5.33,(S),(S),86.98,3.55,2.96
EITH,99214,169,0.06,87247.98,97.63,0.00,(S),0.00,(S),(S)
EKREN,99214,169,0.06,87248.05,97.04,0.00,0.00,0.00,(S),(S)
ELOWSKY,99214,169,0.06,87248.11,95.86,0.00,(S),0.00,3.55,(S)
ENGESETH,99214,169,0.06,87248.17,98.82,0.00,0.00,0.00,(S),(S)
ERFORD,99214,169,0.06,87248.23,99.41,(S),0.00,0.00,0.00,(S)
ERLANSON,99214,169,0.06,87248.30,98.22,0.00,0.00,0.00,(S),(S)
ESCOBAL,99214,169,0.06,87248.36,5.33,3.55,17.16,0.00,2.96,71.01
ESKUE,99214,169,0.06,87248.42,89.94,(S),(S),(S),4.14,(S)
ESTEPHAN,99214,169,0.06,87248.48,76.92,(S),(S),(S),6.51,11.83
FAYYAZ,99214,169,0.06,87248.55,11.24,(S),67.46,(S),17.75,2.96
FEA,99214,169,0.06,87248.61,81.07,(S),8.88,(S),(S),5.33
FEDA,99214,169,0.06,87248.67,87.57,0.00,(S),0.00,8.88,(S)
FEECE,99214,169,0.06,87248.73,94.67,0.00,(S),0.00,(S),(S)
FERRES,99214,169,0.06,87248.80,75.15,4.14,2.96,(S),(S),14.79
FERREY,99214,169,0.06,87248.86,47.93,(S),0.00,0.00,(S),51.48
FIELER,99214,169,0.06,87248.92,96.45,0.00,(S),(S),(S),(S)
FIGART,99214,169,0.06,87248.99,91.72,(S),0.00,(S),3.55,2.96
FLEETON,99214,169,0.06,87249.05,4.14,95.27,(S),0.00,0.00,(S)
FOGELSTROM,99214,169,0.06,87249.11,94.08,0.00,(S),0.00,(S),(S)
FOLI,99214,169,0.06,87249.17,85.21,10.65,0.00,(S),2.96,(S)
FONTANINI,99214,169,0.06,87249.24,99.41,(S),0.00,0.00,0.00,(S)
FORMICHELLA,99214,169,0.06,87249.30,99.00,0.00,0.00,0.00,0.00,0.00
FRANCESCHINA,99214,169,0.06,87249.36,95.27,0.00,0.00,(S),3.55,(S)
FRAYSIER,99214,169,0.06,87249.42,98.82,0.00,0.00,0.00,(S),(S)
FRESHCORN,99214,169,0.06,87249.49,94.08,0.00,(S),0.00,(S),4.14
FRYXELL,99214,169,0.06,87249.55,96.45,0.00,(S),0.00,(S),(S)
FUJIYAMA,99214,169,0.06,87249.61,(S),(S),82.25,0.00,12.43,2.96
FUNE,99214,169,0.06,87249.67,17.75,3.55,38.46,0.00,7.69,32.54
FYVIE,99214,169,0.06,87249.74,95.27,(S),0.00,0.00,(S),(S)
GABRIELYAN,99214,169,0.06,87249.80,76.33,(S),0.00,0.00,23.08,(S)
GAEDDERT,99214,169,0.06,87249.86,99.41,(S),0.00,0.00,0.00,(S)
GARRINGTON,99214,169,0.06,87249.93,95.27,(S),0.00,(S),(S),0.00
GARTEE,99214,169,0.06,87249.99,94.67,0.00,(S),0.00,(S),4.14
GENEROUS,99214,169,0.06,87250.05,95.86,0.00,(S),(S),(S),0.00
GEOSITS,99214,169,0.06,87250.11,95.27,0.00,(S),0.00,2.96,(S)
GHEORGHIU,99214,169,0.06,87250.18,97.63,0.00,(S),0.00,(S),0.00
GIANNANDREA,99214,169,0.06,87250.24,98.22,0.00,0.00,(S),0.00,(S)
GIGNILLIAT,99214,169,0.06,87250.30,97.63,0.00,0.00,(S),(S),0.00
GILLI,99214,169,0.06,87250.36,88.76,4.14,(S),0.00,(S),3.55
GOBAR,99214,169,0.06,87250.43,76.33,13.61,(S),(S),5.33,4.14
GONSKA,99214,169,0.06,87250.49,95.86,(S),(S),0.00,0.00,2.96
GONTZ,99214,169,0.06,87250.55,94.67,0.00,0.00,0.00,0.00,5.33
GOUINE,99214,169,0.06,87250.61,95.86,(S),0.00,(S),2.96,0.00
GOVINDARAJAN,99214,169,0.06,87250.68,(S),(S),95.27,0.00,2.96,(S)
GRACELY,99214,169,0.06,87250.74,95.86,0.00,(S),0.00,(S),(S)
GRENNON,99214,169,0.06,87250.80,97.63,(S),0.00,0.00,(S),0.00
GRINSHPUN,99214,169,0.06,87250.86,98.82,0.00,0.00,0.00,(S),(S)
GRISSMAN,99214,169,0.06,87250.93,98.22,0.00,0.00,(S),(S),0.00
GROSHENS,99214,169,0.06,87250.99,98.82,0.00,0.00,0.00,(S),(S)
GUEVAREZ,99214,169,0.06,87251.05,19.53,(S),(S),0.00,0.00,79.88
GUMMERSON,99214,169,0.06,87251.12,93.49,(S),(S),0.00,(S),2.96
GURBA,99214,169,0.06,87251.18,94.08,(S),0.00,0.00,(S),4.73
GURD,99214,169,0.06,87251.24,94.08,3.55,0.00,0.00,(S),(S)
HABERERN,99214,169,0.06,87251.30,99.41,(S),0.00,0.00,0.00,(S)
HAFERMANN,99214,169,0.06,87251.37,99.41,0.00,0.00,0.00,(S),(S)
HAMMET,99214,169,0.06,87251.43,91.72,4.14,(S),(S),(S),0.00
HAMMIE,99214,169,0.06,87251.49,4.73,90.53,(S),(S),0.00,2.96
HARBORT,99214,169,0.06,87251.55,88.17,(S),4.73,(S),5.33,0.00
HARCHAR,99214,169,0.06,87251.62,96.45,0.00,(S),0.00,(S),(S)
HARRAN,99214,169,0.06,87251.68,94.08,(S),(S),0.00,2.96,(S)
HEIDGER,99214,169,0.06,87251.74,95.86,0.00,0.00,(S),(S),(S)
HELLUM,99214,169,0.06,87251.80,79.88,17.16,0.00,0.00,(S),(S)
HENDGES,99214,169,0.06,87251.87,99.00,0.00,0.00,0.00,0.00,0.00
HENNEL,99214,169,0.06,87251.93,99.00,0.00,0.00,0.00,0.00,0.00
HERENDEZ,99214,169,0.06,87251.99,6.51,(S),(S),(S),0.00,91.12
HEUCHERT,99214,169,0.06,87252.06,97.04,0.00,0.00,0.00,(S),(S)
HIDE,99214,169,0.06,87252.12,60.36,14.79,21.89,(S),(S),(S)
HIGHLANDS,99214,169,0.06,87252.18,97.63,(S),0.00,(S),0.00,(S)
HILLAM,99214,169,0.06,87252.24,98.22,(S),(S),0.00,(S),0.00
HINKEMEYER,99214,169,0.06,87252.31,94.08,0.00,0.00,3.55,(S),(S)
HOAGLAN,99214,169,0.06,87252.37,98.82,0.00,0.00,0.00,(S),(S)
HOFFEDITZ,99214,169,0.06,87252.43,99.00,0.00,0.00,0.00,0.00,0.00
HOIDA,99214,169,0.06,87252.49,83.43,0.00,11.83,0.00,4.73,0.00
HOLLOWOOD,99214,169,0.06,87252.56,94.67,(S),(S),(S),(S),(S)
