name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
LOBACH,76465,234,0.09,85575.83,94.44,0.00,2.14,0.00,(S),(S)
LOKKER,76465,234,0.09,85575.92,92.31,(S),(S),(S),2.99,3.42
LOMONTE,76465,234,0.09,85576.00,91.88,(S),(S),0.00,(S),5.56
LOYALL,76465,234,0.09,85576.09,96.58,(S),0.00,0.00,2.14,(S)
MACA,76465,234,0.09,85576.18,76.92,(S),3.42,(S),(S),17.09
MACHINSKI,76465,234,0.09,85576.26,97.01,0.00,(S),(S),(S),0.00
MALBERG,76465,234,0.09,85576.35,88.03,(S),(S),2.56,(S),6.84
MALISH,76465,234,0.09,85576.44,93.59,(S),(S),0.00,(S),4.70
MALITZ,76465,234,0.09,85576.52,96.15,(S),(S),0.00,0.00,(S)
MANALOTO,76465,234,0.09,85576.61,2.99,(S),92.74,0.00,3.85,(S)
MANINO,76465,234,0.09,85576.70,77.35,0.00,8.97,0.00,2.56,11.11
MANSURI,76465,234,0.09,85576.78,13.68,0.00,75.21,(S),10.26,(S)
MARECEK,76465,234,0.09,85576.87,95.73,0.00,0.00,(S),(S),2.14
MATONIS,76465,234,0.09,85576.96,95.30,(S),(S),0.00,2.14,2.14
MAYMON,76465,234,0.09,85577.04,84.62,12.82,(S),0.00,(S),(S)
MCDANNOLD,76465,234,0.09,85577.13,98.72,(S),0.00,0.00,0.00,(S)
MEILI,76465,234,0.09,85577.22,87.61,0.00,2.56,(S),(S),7.26
MENLOVE,76465,234,0.09,85577.30,97.86,(S),(S),0.00,0.00,(S)
MERON,76465,234,0.09,85577.39,86.75,2.56,3.42,(S),(S),5.56
MERRILLS,76465,234,0.09,85577.48,55.56,40.17,0.00,(S),3.42,(S)
MESIMER,76465,234,0.09,85577.56,99.00,0.00,0.00,0.00,0.00,0.00
METTEE,76465,234,0.09,85577.65,96.15,(S),0.00,0.00,(S),2.56
MOTISI,76465,234,0.09,85577.74,98.29,(S),0.00,0.00,0.00,(S)
MUCKERHEIDE,76465,234,0.09,85577.83,92.31,(S),2.14,0.00,4.70,(S)
MULLING,76465,234,0.09,85577.91,86.75,6.41,(S),0.00,(S),3.85
NEHUS,76465,234,0.09,85578.00,97.01,0.00,(S),0.00,(S),(S)
NISPEROS,76465,234,0.09,85578.09,6.41,0.00,72.65,0.00,5.56,15.38
NORMANDY,76465,234,0.09,85578.17,82.48,(S),6.84,5.56,2.56,(S)
ODEMS,76465,234,0.09,85578.26,4.70,93.59,0.00,0.00,(S),(S)
ONDA,76465,234,0.09,85578.35,68.38,2.14,24.79,0.00,2.56,2.14
PAGGETT,76465,234,0.09,85578.43,29.06,68.38,(S),0.00,2.14,(S)
PAGLIARD,76465,234,0.09,85578.52,96.58,(S),0.00,0.00,(S),2.56
PARADES,76465,234,0.09,85578.61,19.66,(S),(S),(S),(S),75.21
PELRINE,76465,234,0.09,85578.69,96.58,0.00,0.00,(S),(S),2.56
PEPERA,76465,234,0.09,85578.78,95.73,(S),0.00,0.00,2.56,(S)
PICKHARDT,76465,234,0.09,85578.87,99.00,0.00,0.00,0.00,0.00,0.00
PLANZ,76465,234,0.09,85578.95,95.30,0.00,(S),2.14,(S),(S)
POLUMBO,76465,234,0.09,85579.04,98.72,(S),0.00,0.00,0.00,(S)
PRELLER,76465,234,0.09,85579.13,95.73,(S),(S),(S),(S),(S)
PROX,76465,234,0.09,85579.21,65.38,30.77,(S),0.00,3.42,(S)
QUATTRUCCI,76465,234,0.09,85579.30,99.57,0.00,0.00,0.00,(S),(S)
QUINO,76465,234,0.09,85579.39,11.11,(S),15.38,(S),(S),70.09
RAFFONE,76465,234,0.09,85579.47,93.59,(S),(S),0.00,0.00,4.70
RAKOWSKY,76465,234,0.09,85579.56,99.15,0.00,0.00,(S),(S),0.00
RECCO,76465,234,0.09,85579.65,93.16,(S),0.00,0.00,(S),4.70
RENFORTH,76465,234,0.09,85579.73,90.60,(S),2.14,2.56,3.42,(S)
REWA,76465,234,0.09,85579.82,96.58,(S),0.00,(S),(S),(S)
REYNDERS,76465,234,0.09,85579.91,96.15,(S),(S),(S),0.00,(S)
RICART,76465,234,0.09,85579.99,35.47,(S),(S),0.00,(S),61.97
RICKERTSEN,76465,234,0.09,85580.08,98.72,0.00,0.00,0.00,(S),(S)
RIZA,76465,234,0.09,85580.17,60.68,(S),8.12,(S),7.26,20.94
ROARKE,76465,234,0.09,85580.25,97.86,(S),0.00,0.00,(S),(S)
ROTTKAMP,76465,234,0.09,85580.34,98.29,0.00,(S),0.00,0.00,(S)
RUHTER,76465,234,0.09,85580.43,97.44,0.00,0.00,0.00,(S),(S)
RUSCIANO,76465,234,0.09,85580.51,95.73,0.00,(S),0.00,(S),2.56
RUXTON,76465,234,0.09,85580.60,99.15,0.00,(S),0.00,(S),0.00
SALVITTI,76465,234,0.09,85580.69,97.44,0.00,(S),0.00,(S),(S)
SCALORA,76465,234,0.09,85580.77,98.72,0.00,(S),0.00,(S),0.00
SCHOEDER,76465,234,0.09,85580.86,95.30,0.00,(S),(S),2.56,(S)
SCHRAMER,76465,234,0.09,85580.95,99.57,(S),0.00,0.00,0.00,(S)
SCHRAUT,76465,234,0.09,85581.03,94.87,0.00,(S),0.00,2.99,(S)
SCHWEITZ,76465,234,0.09,85581.12,95.73,0.00,(S),0.00,(S),3.42
SEUNG,76465,234,0.09,85581.21,(S),3.42,91.03,(S),3.42,(S)
SHALASH,76465,234,0.09,85581.29,67.09,(S),2.56,(S),22.65,6.41
SHECHTMAN,76465,234,0.09,85581.38,97.44,(S),0.00,0.00,(S),(S)
SHIE,76465,234,0.09,85581.47,65.38,(S),29.49,0.00,2.56,(S)
SIFONTES,76465,234,0.09,85581.56,4.70,11.54,0.00,0.00,2.99,80.77
SPALLER,76465,234,0.09,85581.64,98.29,0.00,(S),0.00,(S),(S)
SPANIEL,76465,234,0.09,85581.73,96.15,(S),0.00,0.00,(S),(S)
STERNBACH,76465,234,0.09,85581.82,97.44,(S),0.00,0.00,(S),(S)
STRAMAGLIA,76465,234,0.09,85581.90,96.58,0.00,(S),0.00,(S),(S)
STURDAVANT,76465,234,0.09,85581.99,77.78,20.09,(S),(S),(S),0.00
SZUREK,76465,234,0.09,85582.08,98.29,0.00,0.00,(S),0.00,(S)
TEATOR,76465,234,0.09,85582.16,95.73,0.00,(S),(S),(S),(S)
TESCHER,76465,234,0.09,85582.25,97.44,(S),0.00,0.00,(S),(S)
THRUSTON,76465,234,0.09,85582.34,70.51,23.93,(S),0.00,4.27,(S)
THYEN,76465,234,0.09,85582.42,97.86,(S),(S),(S),(S),0.00
TOIVONEN,76465,234,0.09,85582.51,97.86,0.00,(S),(S),(S),0.00
TOLONEN,76465,234,0.09,85582.60,94.44,(S),(S),2.99,(S),(S)
TOOP,76465,234,0.09,85582.68,94.87,(S),(S),(S),2.56,0.00
TORN,76465,234,0.09,85582.77,76.92,(S),14.53,(S),4.70,2.56
TRAURIG,76465,234,0.09,85582.86,97.01,(S),0.00,0.00,2.14,(S)
TRYTHALL,76465,234,0.09,85582.94,96.15,(S),(S),0.00,(S),(S)
VELLIQUETTE,76465,234,0.09,85583.03,95.73,0.00,(S),0.00,(S),3.42
VENRICK,76465,234,0.09,85583.12,97.44,(S),(S),0.00,(S),(S)
VENTRIGLIA,76465,234,0.09,85583.20,97.44,(S),0.00,(S),0.00,2.14
VERBANAC,76465,234,0.09,85583.29,95.30,0.00,0.00,3.42,(S),(S)
VEYSEY,76465,234,0.09,85583.38,95.73,0.00,(S),0.00,(S),2.14
VIGNES,76465,234,0.09,85583.46,92.31,5.13,(S),0.00,(S),2.14
WARP,76465,234,0.09,85583.55,87.18,8.12,(S),(S),(S),(S)
WASTON,76465,234,0.09,85583.64,33.76,64.10,0.00,0.00,(S),(S)
WEGSCHEID,76465,234,0.09,85583.72,99.15,0.00,0.00,0.00,(S),(S)
WHAPLES,76465,234,0.09,85583.81,95.30,0.00,(S),0.00,(S),2.99
WHITBEY,76465,234,0.09,85583.90,93.59,(S),(S),(S),2.99,(S)
WIMSETT,76465,234,0.09,85583.98,97.44,0.00,(S),(S),(S),0.00
WINBIGLER,76465,234,0.09,85584.07,97.86,0.00,0.00,(S),(S),(S)
WISOWATY,76465,234,0.09,85584.16,99.15,0.00,0.00,(S),0.00,(S)
WOHLETZ,76465,234,0.09,85584.24,95.73,0.00,(S),0.00,2.14,(S)
YAMINI,76465,234,0.09,85584.33,57.26,29.49,(S),(S),10.26,2.14
YANCER,76465,234,0.09,85584.42,94.02,(S),0.00,(S),(S),3.42
YOUST,76465,234,0.09,85584.50,94.02,(S),2.14,(S),(S),(S)
YURICH,76465,234,0.09,85584.59,97.01,(S),(S),0.00,(S),(S)
YUZON,76465,234,0.09,85584.68,10.68,(S),77.35,(S),5.13,3.85
ZABKA,76465,234,0.09,85584.76,97.44,0.00,(S),(S),(S),(S)
ZAIDAN,76465,234,0.09,85584.85,82.91,(S),5.13,0.00,10.26,(S)
ZERHUSEN,76465,234,0.09,85584.94,98.72,(S),0.00,0.00,0.00,(S)
AFTON,76700,233,0.09,85585.02,97.85,(S),0.00,0.00,(S),(S)
AGRA,76700,233,0.09,85585.11,12.02,(S),55.79,(S),6.87,24.03
AIU,76700,233,0.09,85585.20,10.30,0.00,54.08,0.00,32.62,3.00
ALBI,76700,233,0.09,85585.28,91.85,(S),2.15,0.00,(S),4.29
ALDECOA,76700,233,0.09,85585.37,24.46,(S),4.72,(S),2.15,68.24
ALEXADER,76700,233,0.09,85585.46,49.79,45.92,(S),0.00,(S),3.00
ALLALA,76700,233,0.09,85585.54,9.01,(S),2.15,0.00,(S),86.27
APPLEY,76700,233,0.09,85585.63,95.71,(S),(S),0.00,(S),3.00
ARENDELL,76700,233,0.09,85585.72,95.28,2.15,(S),0.00,(S),(S)
ARTERO,76700,233,0.09,85585.80,16.74,0.00,18.88,0.00,6.01,58.37
ASCANI,76700,233,0.09,85585.89,93.13,0.00,(S),0.00,(S),5.15
ASHY,76700,233,0.09,85585.97,91.42,(S),(S),0.00,5.58,(S)
BABICK,76700,233,0.09,85586.06,93.56,0.00,(S),0.00,(S),4.29
BAJRAMI,76700,233,0.09,85586.15,78.97,0.00,(S),(S),19.31,0.00
BALERIO,76700,233,0.09,85586.23,14.59,(S),2.58,0.00,(S),81.97
BARBARICK,76700,233,0.09,85586.32,97.00,0.00,0.00,(S),(S),(S)
BASHI,76700,233,0.09,85586.41,83.26,(S),4.29,0.00,10.30,(S)
BASTEK,76700,233,0.09,85586.49,98.71,(S),0.00,0.00,(S),(S)
BEAUPARLANT,76700,233,0.09,85586.58,96.14,(S),(S),0.00,(S),(S)
BECERA,76700,233,0.09,85586.67,5.15,(S),(S),0.00,2.15,91.42
BELENKY,76700,233,0.09,85586.75,93.99,(S),0.00,0.00,4.29,(S)
BELINA,76700,233,0.09,85586.84,93.13,2.58,(S),0.00,(S),2.58
BELONY,76700,233,0.09,85586.92,4.72,76.82,(S),0.00,17.17,(S)
BLAIRE,76700,233,0.09,85587.01,79.40,12.88,(S),(S),3.00,3.43
BLAKEWAY,76700,233,0.09,85587.10,97.00,(S),0.00,(S),(S),(S)
BLEIWEISS,76700,233,0.09,85587.18,93.99,0.00,(S),0.00,(S),4.29
BLENKER,76700,233,0.09,85587.27,99.57,0.00,0.00,0.00,(S),(S)
BOBBS,76700,233,0.09,85587.36,75.54,23.61,0.00,(S),(S),0.00
BOCKHOLT,76700,233,0.09,85587.44,93.13,(S),(S),0.00,4.29,(S)
BRAL,76700,233,0.09,85587.53,87.55,(S),(S),(S),9.01,(S)
BRIZZEE,76700,233,0.09,85587.62,98.71,(S),0.00,0.00,0.00,(S)
BROOKSBANK,76700,233,0.09,85587.70,95.71,0.00,(S),0.00,(S),2.58
BROTON,76700,233,0.09,85587.79,96.14,(S),(S),0.00,0.00,2.15
BURNHEIMER,76700,233,0.09,85587.87,97.85,0.00,2.15,0.00,0.00,0.00
CAHEE,76700,233,0.09,85587.96,23.61,70.82,(S),(S),(S),2.58
CAPOCCI,76700,233,0.09,85588.05,95.71,0.00,0.00,0.00,0.00,4.29
CARNICELLI,76700,233,0.09,85588.13,95.71,0.00,0.00,0.00,2.15,2.15
CHAYER,76700,233,0.09,85588.22,93.99,0.00,(S),(S),(S),4.29
CHELLEW,76700,233,0.09,85588.31,96.14,0.00,(S),0.00,2.15,(S)
CHISNELL,76700,233,0.09,85588.39,98.71,0.00,(S),0.00,0.00,(S)
CHOR,76700,233,0.09,85588.48,41.20,(S),56.22,0.00,(S),0.00
COFFLAND,76700,233,0.09,85588.57,90.56,0.00,(S),3.86,3.00,(S)
CONDIFF,76700,233,0.09,85588.65,85.84,11.16,(S),0.00,(S),(S)
CORON,76700,233,0.09,85588.74,81.55,(S),(S),(S),(S),15.88
CRAVALHO,76700,233,0.09,85588.82,52.79,0.00,8.15,0.00,16.31,22.75
CZERNIK,76700,233,0.09,85588.91,97.85,(S),(S),0.00,(S),0.00
CZYSZ,76700,233,0.09,85589.00,97.42,0.00,(S),0.00,(S),(S)
DELKE,76700,233,0.09,85589.08,93.99,2.58,(S),0.00,(S),(S)
DEWINE,76700,233,0.09,85589.17,97.00,(S),0.00,(S),0.00,2.15
DIABY,76700,233,0.09,85589.26,5.58,91.42,(S),0.00,(S),(S)
DIRAIMO,76700,233,0.09,85589.34,96.57,(S),(S),0.00,(S),(S)
DOBBERT,76700,233,0.09,85589.43,99.00,0.00,0.00,0.00,0.00,0.00
DRISKO,76700,233,0.09,85589.52,97.00,0.00,0.00,(S),(S),(S)
DROPKIN,76700,233,0.09,85589.60,99.14,(S),0.00,0.00,0.00,(S)
DUNA,76700,233,0.09,85589.69,78.54,3.43,4.29,0.00,6.01,7.73
EGAL,76700,233,0.09,85589.77,24.89,60.09,(S),0.00,14.16,(S)
FELSHER,76700,233,0.09,85589.86,99.14,0.00,(S),0.00,0.00,(S)
FITTEN,76700,233,0.09,85589.95,9.44,76.82,0.00,0.00,6.44,7.30
FIUMEFREDDO,76700,233,0.09,85590.03,98.71,(S),0.00,0.00,0.00,(S)
FIVES,76700,233,0.09,85590.12,96.14,0.00,(S),0.00,(S),(S)
FLORIDIA,76700,233,0.09,85590.21,91.42,3.00,(S),0.00,(S),4.29
FOLLICK,76700,233,0.09,85590.29,97.42,(S),0.00,(S),0.00,2.15
FORSCH,76700,233,0.09,85590.38,98.28,(S),0.00,(S),(S),0.00
FREUD,76700,233,0.09,85590.47,93.56,3.43,(S),0.00,(S),(S)
FRISCHMANN,76700,233,0.09,85590.55,98.28,0.00,0.00,0.00,(S),(S)
GAGLIA,76700,233,0.09,85590.64,97.42,(S),(S),0.00,(S),(S)
GALASSINI,76700,233,0.09,85590.72,92.27,3.00,(S),(S),2.15,2.15
GAREL,76700,233,0.09,85590.81,39.06,49.79,(S),(S),4.29,5.58
GELLE,76700,233,0.09,85590.90,57.51,14.16,21.89,0.00,6.44,0.00
GERALDI,76700,233,0.09,85590.98,92.70,(S),(S),(S),(S),2.15
GOLABEK,76700,233,0.09,85591.07,97.85,(S),0.00,0.00,(S),0.00
GUCKENBERGER,76700,233,0.09,85591.16,98.28,(S),0.00,0.00,0.00,(S)
GUERRE,76700,233,0.09,85591.24,60.94,9.44,(S),0.00,(S),27.47
GUTZLER,76700,233,0.09,85591.33,94.85,(S),0.00,0.00,(S),2.15
HAMA,76700,233,0.09,85591.42,39.91,6.87,40.34,(S),9.01,(S)
HARDS,76700,233,0.09,85591.50,88.41,2.15,(S),(S),(S),5.58
HARSTINE,76700,233,0.09,85591.59,97.00,(S),(S),0.00,(S),0.00
HAVERDINK,76700,233,0.09,85591.68,99.00,0.00,0.00,0.00,0.00,0.00
HEIGLE,76700,233,0.09,85591.76,97.42,(S),0.00,0.00,(S),(S)
HESSEN,76700,233,0.09,85591.85,76.82,(S),3.00,(S),3.00,14.59
HEUSSNER,76700,233,0.09,85591.93,95.28,(S),0.00,0.00,(S),2.58
HILLWIG,76700,233,0.09,85592.02,98.71,0.00,(S),(S),(S),0.00
HOMZA,76700,233,0.09,85592.11,97.00,0.00,(S),0.00,(S),(S)
HURSE,76700,233,0.09,85592.19,21.89,72.53,(S),0.00,3.43,(S)
HUSSEINI,76700,233,0.09,85592.28,83.26,(S),(S),0.00,11.16,3.43
INCARDONA,76700,233,0.09,85592.37,96.14,(S),0.00,0.00,(S),(S)
INGERSOL,76700,233,0.09,85592.45,77.25,17.17,2.15,(S),2.15,(S)
JERRED,76700,233,0.09,85592.54,89.27,(S),0.00,8.15,0.00,(S)
KALDAHL,76700,233,0.09,85592.63,94.85,(S),(S),0.00,2.58,(S)
KAMBIC,76700,233,0.09,85592.71,99.57,0.00,0.00,0.00,(S),(S)
KARTEN,76700,233,0.09,85592.80,97.00,0.00,(S),0.00,(S),(S)
KEFFELER,76700,233,0.09,85592.88,95.71,0.00,0.00,(S),2.58,(S)
KIELIAN,76700,233,0.09,85592.97,94.42,(S),(S),0.00,2.58,(S)
KINGDOM,76700,233,0.09,85593.06,52.79,45.49,(S),0.00,(S),0.00
KIRLEW,76700,233,0.09,85593.14,8.15,84.12,(S),0.00,7.30,(S)
KIRMAN,76700,233,0.09,85593.23,91.42,(S),2.15,(S),2.58,(S)
KLAUSMEYER,76700,233,0.09,85593.32,97.85,0.00,0.00,(S),0.00,(S)
KLOBUCAR,76700,233,0.09,85593.40,96.14,(S),(S),(S),(S),(S)
KNUDSVIG,76700,233,0.09,85593.49,99.00,0.00,0.00,0.00,0.00,0.00
KROGMEIER,76700,233,0.09,85593.58,97.42,0.00,0.00,0.00,(S),(S)
KRONCKE,76700,233,0.09,85593.66,96.57,(S),0.00,0.00,0.00,(S)
KUDA,76700,233,0.09,85593.75,90.56,0.00,7.30,0.00,(S),(S)
KUHNEN,76700,233,0.09,85593.83,98.28,0.00,0.00,0.00,(S),(S)
LAMBERTO,76700,233,0.09,85593.92,87.12,(S),(S),0.00,(S),10.73
LANDMANN,76700,233,0.09,85594.01,99.00,0.00,0.00,0.00,0.00,0.00
LECHEMINANT,76700,233,0.09,85594.09,93.99,(S),(S),0.00,4.29,(S)
LENDA,76700,233,0.09,85594.18,91.85,(S),0.00,(S),3.43,2.15
LENNICK,76700,233,0.09,85594.27,97.00,(S),(S),0.00,0.00,2.58
LERUD,76700,233,0.09,85594.35,96.57,0.00,(S),(S),(S),0.00
LESCHINSKY,76700,233,0.09,85594.44,95.71,0.00,(S),(S),2.58,(S)
LIESMAN,76700,233,0.09,85594.53,96.14,(S),(S),0.00,0.00,3.00
LOVASZ,76700,233,0.09,85594.61,93.56,0.00,(S),0.00,(S),4.72
LUCHA,76700,233,0.09,85594.70,40.34,0.00,(S),(S),(S),56.65
LUDWICZAK,76700,233,0.09,85594.78,97.00,(S),0.00,0.00,(S),2.15
MABBOTT,76700,233,0.09,85594.87,95.71,0.00,(S),(S),2.58,(S)
MACKINDER,76700,233,0.09,85594.96,97.85,0.00,0.00,(S),(S),(S)
MACOMB,76700,233,0.09,85595.04,86.70,(S),4.72,2.15,3.43,(S)
MAGNA,76700,233,0.09,85595.13,56.65,(S),(S),0.00,0.00,41.63
MAL,76700,233,0.09,85595.22,45.92,6.44,25.32,0.00,5.58,16.74
MANGA,76700,233,0.09,85595.30,35.62,23.61,10.30,(S),(S),24.03
MANJI,76700,233,0.09,85595.39,8.58,(S),80.26,(S),9.01,(S)
MARASA,76700,233,0.09,85595.48,94.42,(S),(S),0.00,0.00,4.72
MATELA,76700,233,0.09,85595.56,76.82,(S),18.45,0.00,3.86,(S)
MATTEIS,76700,233,0.09,85595.65,93.56,3.43,(S),0.00,(S),2.58
MCCALLY,76700,233,0.09,85595.73,88.41,6.01,(S),0.00,3.43,(S)
MCCOVEY,76700,233,0.09,85595.82,8.58,27.90,(S),59.66,3.43,(S)
MCCROSKY,76700,233,0.09,85595.91,93.13,5.15,0.00,0.00,(S),(S)
MCQUAGGE,76700,233,0.09,85595.99,95.28,(S),(S),0.00,2.15,2.15
MCQUARTERS,76700,233,0.09,85596.08,24.03,73.39,(S),0.00,(S),2.15
MELLENCAMP,76700,233,0.09,85596.17,99.57,0.00,0.00,0.00,(S),(S)
MENOLD,76700,233,0.09,85596.25,99.14,(S),0.00,0.00,0.00,(S)
MERRITTE,76700,233,0.09,85596.34,36.48,59.23,(S),0.00,3.43,(S)
MIKUCKI,76700,233,0.09,85596.43,96.14,(S),0.00,0.00,3.43,(S)
MILLHOLLAND,76700,233,0.09,85596.51,96.14,2.15,(S),(S),(S),(S)
MOFF,76700,233,0.09,85596.60,94.42,4.72,(S),0.00,0.00,(S)
NASSAU,76700,233,0.09,85596.68,89.27,3.00,(S),(S),2.58,3.86
NEUBAUM,76700,233,0.09,85596.77,97.85,0.00,0.00,0.00,(S),(S)
NEUFELDT,76700,233,0.09,85596.86,90.56,(S),(S),0.00,3.86,3.86
NICHLOS,76700,233,0.09,85596.94,64.81,29.61,(S),2.58,2.58,(S)
NIEDERMAYER,76700,233,0.09,85597.03,96.57,0.00,(S),0.00,2.15,(S)
NIRSCHL,76700,233,0.09,85597.12,95.28,0.00,(S),(S),(S),(S)
NUTSCH,76700,233,0.09,85597.20,98.28,0.00,0.00,0.00,(S),(S)
OHRN,76700,233,0.09,85597.29,97.85,(S),0.00,0.00,(S),(S)
OHS,76700,233,0.09,85597.38,97.42,0.00,2.15,0.00,(S),(S)
OLAZABA,76700,233,0.09,85597.46,5.15,(S),(S),0.00,0.00,94.42
OMASTA,76700,233,0.09,85597.55,98.71,(S),0.00,0.00,0.00,(S)
ORFF,76700,233,0.09,85597.63,95.28,0.00,0.00,0.00,0.00,4.72
OSBECK,76700,233,0.09,85597.72,97.85,(S),(S),0.00,(S),0.00
OTWAY,76700,233,0.09,85597.81,67.38,23.61,(S),(S),6.01,2.58
PALMERSHEIM,76700,233,0.09,85597.89,98.71,0.00,(S),0.00,0.00,(S)
PANTIN,76700,233,0.09,85597.98,26.61,38.20,(S),(S),9.44,23.18
PASKEWITZ,76700,233,0.09,85598.07,98.28,(S),(S),0.00,(S),(S)
PATO,76700,233,0.09,85598.15,73.39,(S),8.58,(S),3.86,12.88
PATWARDHAN,76700,233,0.09,85598.24,5.58,0.00,90.13,0.00,4.29,0.00
PEDDYCOART,76700,233,0.09,85598.33,94.42,0.00,(S),(S),(S),2.15
PERZAN,76700,233,0.09,85598.41,96.57,0.00,(S),0.00,(S),(S)
PETRESCU,76700,233,0.09,85598.50,92.70,0.00,(S),0.00,(S),3.86
PHLIPOT,76700,233,0.09,85598.58,98.71,0.00,0.00,(S),(S),(S)
PIENTKA,76700,233,0.09,85598.67,99.14,0.00,(S),0.00,0.00,(S)
POINSETTE,76700,233,0.09,85598.76,19.31,78.97,0.00,0.00,(S),(S)
POLICARPO,76700,233,0.09,85598.84,34.33,(S),0.00,0.00,(S),64.38
POPPLER,76700,233,0.09,85598.93,96.57,(S),3.00,0.00,0.00,(S)
PPOOL,76700,233,0.09,85599.02,97.85,(S),(S),(S),0.00,(S)
PREDA,76700,233,0.09,85599.10,89.27,(S),(S),0.00,3.86,5.15
PROSPERE,76700,233,0.09,85599.19,8.58,82.40,0.00,0.00,3.43,5.58
PRUDDEN,76700,233,0.09,85599.28,96.57,(S),0.00,0.00,(S),2.58
PUCKHABER,76700,233,0.09,85599.36,98.71,0.00,(S),0.00,(S),0.00
PUTNAL,76700,233,0.09,85599.45,96.14,(S),(S),(S),(S),(S)
RAIMEY,76700,233,0.09,85599.53,26.18,69.53,(S),0.00,2.15,(S)
REEHL,76700,233,0.09,85599.62,98.71,0.00,0.00,(S),0.00,(S)
REGGIE,76700,233,0.09,85599.71,75.54,20.17,(S),0.00,(S),2.58
REINEKING,76700,233,0.09,85599.79,99.14,0.00,(S),0.00,0.00,(S)
RIHM,76700,233,0.09,85599.88,99.57,0.00,(S),0.00,0.00,(S)
RISTAINO,76700,233,0.09,85599.97,98.71,0.00,0.00,0.00,(S),(S)
RISTON,76700,233,0.09,85600.05,83.26,14.59,(S),(S),(S),(S)
ROLLANS,76700,233,0.09,85600.14,89.70,3.43,(S),(S),3.43,3.00
RUSELL,76700,233,0.09,85600.23,54.08,33.48,(S),(S),2.15,8.15
RUSKOWSKI,76700,233,0.09,85600.31,97.85,0.00,0.00,(S),(S),(S)
SALAT,76700,233,0.09,85600.40,83.69,11.59,0.00,(S),3.43,(S)
SALETTA,76700,233,0.09,85600.49,96.57,(S),(S),0.00,(S),(S)
SALTZGIVER,76700,233,0.09,85600.57,98.28,0.00,0.00,0.00,(S),(S)
SANDFORT,76700,233,0.09,85600.66,96.14,(S),0.00,(S),(S),(S)
SARHAN,76700,233,0.09,85600.74,79.40,2.15,(S),0.00,17.60,(S)
SAURI,76700,233,0.09,85600.83,16.31,(S),(S),0.00,0.00,81.97
SAYES,76700,233,0.09,85600.92,75.54,2.58,(S),0.00,(S),19.74
SCHIERLING,76700,233,0.09,85601.00,96.57,(S),(S),0.00,0.00,3.00
SCHIERMEYER,76700,233,0.09,85601.09,92.70,0.00,0.00,(S),(S),5.15
SCHIESL,76700,233,0.09,85601.18,99.00,0.00,0.00,0.00,0.00,0.00
SCHUBERTH,76700,233,0.09,85601.26,91.85,4.29,(S),0.00,2.58,(S)
SCHULTER,76700,233,0.09,85601.35,98.28,(S),0.00,(S),(S),(S)
SEAVY,76700,233,0.09,85601.44,97.42,(S),0.00,0.00,(S),2.15
SEIBT,76700,233,0.09,85601.52,98.28,(S),0.00,0.00,0.00,(S)
SEU,76700,233,0.09,85601.61,21.03,(S),70.82,0.00,7.30,(S)
SHEARRER,76700,233,0.09,85601.69,94.85,0.00,0.00,0.00,3.00,2.15
SHOURDS,76700,233,0.09,85601.78,88.84,0.00,(S),7.30,(S),(S)
SHOWERMAN,76700,233,0.09,85601.87,98.28,0.00,0.00,0.00,(S),(S)
SHUI,76700,233,0.09,85601.95,0.00,0.00,98.28,0.00,(S),(S)
SILLERY,76700,233,0.09,85602.04,93.99,2.58,(S),0.00,(S),2.15
SIMISTER,76700,233,0.09,85602.13,89.70,8.58,(S),0.00,0.00,(S)
SJOSTRAND,76700,233,0.09,85602.21,98.28,(S),0.00,0.00,0.00,(S)
SLOYER,76700,233,0.09,85602.30,97.00,(S),(S),0.00,0.00,2.58
SMAILES,76700,233,0.09,85602.39,93.13,(S),2.58,0.00,2.58,(S)
SMALLIDGE,76700,233,0.09,85602.47,98.71,0.00,0.00,(S),(S),0.00
SOLITRO,76700,233,0.09,85602.56,97.42,(S),0.00,(S),0.00,2.15
SOSSONG,76700,233,0.09,85602.64,98.28,0.00,0.00,0.00,(S),(S)
SOUTHLAND,76700,233,0.09,85602.73,87.12,9.01,(S),0.00,2.58,(S)
SPYCHALLA,76700,233,0.09,85602.82,94.42,(S),0.00,0.00,(S),3.43
STENDEL,76700,233,0.09,85602.90,99.14,0.00,(S),(S),0.00,0.00
STENERSEN,76700,233,0.09,85602.99,99.00,0.00,0.00,0.00,0.00,0.00
STETS,76700,233,0.09,85603.08,97.42,(S),(S),(S),0.00,(S)
STOESZ,76700,233,0.09,85603.16,97.00,(S),(S),0.00,0.00,(S)
STOUFER,76700,233,0.09,85603.25,94.42,(S),(S),(S),2.15,(S)
STRIEBY,76700,233,0.09,85603.34,97.42,0.00,0.00,(S),(S),(S)
SYSAK,76700,233,0.09,85603.42,97.00,0.00,(S),0.00,(S),(S)
TEETSEL,76700,233,0.09,85603.51,94.85,0.00,(S),0.00,2.58,(S)
TORBIT,76700,233,0.09,85603.59,57.51,36.91,(S),(S),3.43,(S)
TORRALVA,76700,233,0.09,85603.68,5.58,(S),(S),0.00,5.15,88.41
TOURNEY,76700,233,0.09,85603.77,97.00,(S),(S),0.00,0.00,2.58
